generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1774311700-GfYwv8R4u7s95PjGbCLh,2026-03-24 00:21:40.008,0.00019,,,,0,2359,181,181,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,true,true,,,,5880,235,,libri
gen-1774311699-ZeuU7NIdJm7cVzVeiX6M,2026-03-24 00:21:39.303,0.000622,,,0,0,2211,484,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8621,553,,libri
gen-1774311697-g7LRlSDHWzj7RWuhJ4Nh,2026-03-24 00:21:37.189,0.000308,,,,0,2552,453,453,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,true,true,,,,12180,189,,libri
gen-1774311691-a2cJaIWgAJnRuXmuuXwZ,2026-03-24 00:21:31.394,0.000346,,,,0,2521,551,551,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,true,true,,,,17640,174,,libri
gen-1774311690-i9TkvEWlwfOGy2gUKwR5,2026-03-24 00:21:30.411,0.000594,,,0,0,2134,457,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7460,423,,libri
gen-1774311685-JHBCS1rBdST77vj3Ra6c,2026-03-24 00:21:25.932,0.000489,,,,0,2576,901,901,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,true,true,,,,21000,184,,libri
gen-1774311682-VZ7j6Oy7IXQkbHbv7ZpN,2026-03-24 00:21:22.577,0.000644,,,0,0,2120,544,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9426,478,,libri
gen-1774311680-sIp3Ljw0nFjV4gyKgq1l,2026-03-24 00:21:20.912,0.000644,,,0,0,2146,538,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7774,344,,libri
gen-1774311680-LKCcIQViQiaV8LfU4YYn,2026-03-24 00:21:20.872,0.00056,,,,0,2555,1083,1083,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,true,true,,,,27300,201,,libri
gen-1774311680-gJVMM3cHe3bwPL3Bs6vj,2026-03-24 00:21:20.098,0.000628,,,,0,2217,1294,1152,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,15099,14837,,libri
gen-1774311672-hc1clBKzC9q9hfdUsSKr,2026-03-24 00:21:11.959,0.000699,,,0,0,2254,603,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9642,401,,libri
gen-1774311669-iwgTejUrceQLqN6zcL9w,2026-03-24 00:21:09.905,0.000638,,,0,0,2148,527,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7940,389,,libri
gen-1774311669-kfrZO61UfLBc9QgwPw3E,2026-03-24 00:21:09.286,0.000944,,,,0,2541,2044,2044,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,true,true,,,,37800,186,,libri
gen-1774311667-q1nIvQ12DljSyaha2OXg,2026-03-24 00:21:07.136,0.000659,,,0,0,2328,517,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9215,564,,libri
gen-1774311665-6vXahuILYR38U3qezFAr,2026-03-24 00:21:05.267,0.000978,,,,0,2160,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,39196,199,,libri
gen-1774311659-2pKTE02wcnZJ80KNh6aJ,2026-03-24 00:20:59.760,0.000977,,,,0,2133,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,30568,237,,libri
gen-1774311654-atKUVKqDwqrshwiLGQfv,2026-03-24 00:20:54.600,0.000613,,,0,0,2048,511,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6934,342,,libri
gen-1774311654-kwaRnTP7exrE0R6PskwV,2026-03-24 00:20:54.006,0.000659,,,0,0,2185,553,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,11786,926,,libri
gen-1774311652-cvqcF9xE03pppvpvwvpp,2026-03-24 00:20:52.993,0.00098,,,,0,2210,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,46221,679,,libri
gen-1774311652-n0mTi65gYOkTwx9dI0pM,2026-03-24 00:20:52.401,0.000981,,,,0,2214,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,49336,162,,libri
gen-1774311646-feTJzUvWBa7EARb2bvEL,2026-03-24 00:20:46.217,0.00067,,,0,0,2202,567,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7840,366,,libri
gen-1774311641-uNGWxFaqs4mhXtBxsCjZ,2026-03-24 00:20:41.440,0.000642,,,0,0,2214,517,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7120,353,,libri
gen-1774311640-UEih8kfelQ7iMxmxSdkL,2026-03-24 00:20:40.901,0.000637,,,0,0,2197,514,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8844,307,,libri
gen-1774311638-UVMAJCrRJMoKQ65EOhOI,2026-03-24 00:20:38.606,0.000976,,,,0,2119,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,43879,194,,libri
gen-1774311631-gU6IGuOAIepdkKO4sE0h,2026-03-24 00:20:31.326,0.000977,,,,0,2145,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,49508,191,,libri
gen-1774311627-Do7oH7J5CsTvFgGBJxe7,2026-03-24 00:20:27.088,0.000623,,,0,0,2218,485,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6878,390,,libri
gen-1774311623-ovaqpopAnuSLZR0phX3O,2026-03-24 00:20:23.948,0.000977,,,,0,2147,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,45841,229,,libri
gen-1774311620-KSc7RbqAaF66KY7M9fKf,2026-03-24 00:20:20.403,0.000983,,,,0,2253,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,51465,192,,libri
gen-1774311619-b5jBbbpicCp0nwPcbRo9,2026-03-24 00:20:19.493,0.00063,,,0,0,2086,529,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8782,330,,libri
gen-1774311618-3a5epwCRcqSp2YD6ok0j,2026-03-24 00:20:18.449,0.000986,,,,0,2327,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,48593,215,,libri
gen-1774311614-XRka5bqFqlQofhaSsHbJ,2026-03-24 00:20:14.796,0.000979,,,,0,2184,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,39124,257,,libri
gen-1774311612-lrcIjeUq6HGCvelD7ppe,2026-03-24 00:20:12.260,0.000647,,,0,0,2206,528,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8665,702,,libri
gen-1774311609-cCWHLTR54uearTF6Tyw3,2026-03-24 00:20:09.495,0.000661,,,0,0,2287,530,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8069,430,,libri
gen-1774311605-3AuQU0wCToOjpZEN4w3v,2026-03-24 00:20:05.876,0.000647,,,0,0,2397,480,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8263,462,,libri
gen-1774311605-bvJ5iRJl3AD0HmH4N6Fw,2026-03-24 00:20:05.081,0.00098,,,,0,2196,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,35722,292,,libri
gen-1774311603-oWHBK1KCsw3NVo1WkAKz,2026-03-24 00:20:03.865,0.000622,,,0,0,2238,478,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7334,419,,libri
gen-1774311601-48VI8KuQibz3u2WLRnC1,2026-03-24 00:20:01.628,0.00098,,,,0,2201,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,44506,189,,libri
gen-1774311598-DfcZotFsRm9S0C1o1aWK,2026-03-24 00:19:58.757,0.000972,,,,0,2047,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,55745,284,,libri
gen-1774311598-03O7efVy3Cq1SEAPVwkP,2026-03-24 00:19:58.268,0.000981,,,,0,2213,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,43050,207,,libri
gen-1774311594-MKzMfyIJccJF5GXp5Xgt,2026-03-24 00:19:54.393,0.000714,,,0,0,2274,622,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8199,302,,libri
gen-1774311589-W6zoBZArYWMDTAJCbFoj,2026-03-24 00:19:49.297,0.000684,,,0,0,2211,588,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9962,455,,libri
gen-1774311588-vkwc8w5iktpQheq9syql,2026-03-24 00:19:48.185,0.000667,,,0,0,2269,545,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7435,656,,libri
gen-1774311587-gWUozwDPO5u8eFvOiIdM,2026-03-24 00:19:47.179,0.000637,,,0,0,2158,523,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8359,331,,libri
gen-1774311577-IBXitLXmRcD8A0us8v1X,2026-03-24 00:19:37.576,0.000974,,,,0,2085,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,41811,181,,libri
gen-1774311577-kAf2BhnNToVFijUBkqu9,2026-03-24 00:19:37.375,0.000981,,,,0,2217,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,49660,167,,libri
gen-1774311565-K9zk6V5qU8Aw6uZ1zMdA,2026-03-24 00:19:25.695,0.00099,,,,0,2396,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,39982,224,,libri
gen-1774311565-50FFZsuZvmVqVeyD2SXL,2026-03-24 00:19:25.659,0.000982,,,,0,2237,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,38079,230,,libri
gen-1774311565-uXXVV2tePhKJSvucxyFJ,2026-03-24 00:19:25.042,0.000592,,,0,0,2134,454,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8561,779,,libri
gen-1774311562-EYervvYmA398GUKaRkpn,2026-03-24 00:19:22.699,0.00098,,,,0,2205,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,49465,180,,libri
gen-1774311562-9VPbcRZG86s652ACrcwv,2026-03-24 00:19:22.271,0.000654,,,0,0,2262,526,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9926,458,,libri
gen-1774311558-yv7KHV0sYNtR1M9ozAa8,2026-03-24 00:19:18.374,0.000984,,,,0,2286,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,51018,239,,libri
gen-1774311557-k4IQRGQ89FLlZ9PYnTjC,2026-03-24 00:19:17.616,0.00098,,,,0,2210,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,31588,250,,libri
gen-1774311555-J3SIF5vGDfPQyTM9GdtV,2026-03-24 00:19:15.559,0.00063,,,0,0,2223,495,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7301,555,,libri
gen-1774311554-8sOnGP22BoWLUacGvEHa,2026-03-24 00:19:14.667,0.000649,,,0,0,2361,492,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7373,586,,libri
gen-1774311549-CneAdBeJ2Z1IefANw5yV,2026-03-24 00:19:09.784,0.000628,,,0,0,2117,519,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9310,378,,libri
gen-1774311548-XLQnufPHBwz2lSn3fraf,2026-03-24 00:19:08.166,0.000984,,,,0,2273,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,46144,177,,libri
gen-1774311546-N38VnaZXssDWX2jtl22W,2026-03-24 00:19:06.097,0.000664,,,0,0,2219,552,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8727,457,,libri
gen-1774311544-XYFrx7hRqmcZ6xMNnPhj,2026-03-24 00:19:04.212,0.000532,,,,0,2321,1042,896,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,10564,8924,,libri
gen-1774311542-aF2cI5rq9u9gWiMJMByb,2026-03-24 00:19:01.964,0.000983,,,,0,2268,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,46038,208,,libri
gen-1774311535-1g5j7ep3pn8MC5md2xh6,2026-03-24 00:18:55.650,0.000616,,,0,0,2202,477,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9928,408,,libri
gen-1774311534-wSWQH72MZemGtmPCnUaZ,2026-03-24 00:18:54.280,0.000978,,,,0,2157,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,52810,420,,libri
gen-1774311530-Uw81YupOfURuvY2eCbAR,2026-03-24 00:18:50.984,0.00065,,,0,0,2392,486,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8495,934,,libri
gen-1774311529-hs7G0EeHbiBDKRfWXZyq,2026-03-24 00:18:49.407,0.000977,,,,0,2133,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,35547,158,,libri
gen-1774311528-6oRGWdvCT4uobO18seON,2026-03-24 00:18:48.283,0.000678,,,0,0,2192,582,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9877,337,,libri
gen-1774311522-uJwHWFGKCDQWv3UTn1nL,2026-03-24 00:18:42.393,0.000983,,,,0,2261,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,39808,337,,libri
gen-1774311520-e0vxso55PwzWLPE7ySSq,2026-03-24 00:18:40.709,0.000699,,,0,0,2203,615,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,11011,455,,libri
gen-1774311516-sxxhwwPslq3ennO5JTvV,2026-03-24 00:18:36.117,0.000981,,,,0,2222,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,39323,224,,libri
gen-1774311515-Tnys1LTyRuTZHyxArA3z,2026-03-24 00:18:35.928,0.000988,,,,0,2360,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,38675,288,,libri
gen-1774311515-mO3g7s47Lo9hLTo1GTKv,2026-03-24 00:18:35.409,0.000591,,,0,0,2161,446,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9260,396,,libri
gen-1774311509-jZ3OnrmDAorJhpuDZ1O5,2026-03-24 00:18:29.376,0.000709,,,0,0,2190,635,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,10355,372,,libri
gen-1774311506-hmuA1T8g7kTIA7heocvD,2026-03-24 00:18:26.518,0.000976,,,,0,2116,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,43180,169,,libri
gen-1774311505-GnXq30O9dEFDQlThkwPm,2026-03-24 00:18:25.558,0.000518,,,0,0,1579,470,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6678,408,,libri
gen-1774311504-xFIK7S7J7sgYDgIDTMRb,2026-03-24 00:18:24.312,0.000981,,,,0,2218,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,41759,362,,libri
gen-1774311503-8scvimkmEFhPKJVB99ZU,2026-03-24 00:18:23.531,0.000472,,,,0,2178,908,768,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,9473,9382,,libri
gen-1774311494-NiICL9X6DJ6bTYgiIOwd,2026-03-24 00:18:14.032,0.000667,,,0,0,2153,575,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9873,355,,libri
gen-1774311492-rYnKsAw4RgcGoA4CXsEL,2026-03-24 00:18:12.893,0.000685,,,0,0,2323,562,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8553,414,,libri
gen-1774311492-z6yIvS85fsFNR3K0LBvq,2026-03-24 00:18:12.161,0.000645,,,0,0,2214,523,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8255,654,,libri
gen-1774311488-fMTAd8dqz5bzqF68uGu8,2026-03-24 00:18:08.646,0.000989,,,,0,2391,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,42258,190,,libri
gen-1774311487-wnMXs8K6jp4NoDoqlV9R,2026-03-24 00:18:07.888,0.000979,,,,0,2191,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,40136,170,,libri
gen-1774311485-rMSbvQb3egB1xdcFPwWo,2026-03-24 00:18:05.802,0.00098,,,,0,2201,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,49321,312,,libri
gen-1774311485-itj52bS4DGyt6pTGVtUo,2026-03-24 00:18:05.791,0.000958,,,,0,1578,2200,2112,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,19488,19413,,libri
gen-1774311479-LMDB8go6XdLb4Qzbm7FS,2026-03-24 00:17:59.294,0.00098,,,,0,2202,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,41320,206,,libri
gen-1774311479-2L1DBEF4lYUw6VX9UJ9m,2026-03-24 00:17:59.292,0.000978,,,,0,2160,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,35989,219,,libri
gen-1774311478-1YEg64vY7rXFdxBn3z9Q,2026-03-24 00:17:58.035,0.000673,,,0,0,2247,561,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7734,309,,libri
gen-1774311475-t579IrW3T42qyGCIDC8E,2026-03-24 00:17:55.118,0.000651,,,0,0,2216,532,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8106,660,,libri
gen-1774311473-w4BADhjKNQEWPschylAG,2026-03-24 00:17:53.059,0.000415,,,,0,2172,767,640,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,7996,7792,,libri
gen-1774311472-fdAWhz8kLW5Uo19qd3AW,2026-03-24 00:17:52.677,0.000602,,,0,0,2139,469,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7332,340,,libri
gen-1774311472-t7jabwCdJt58ZXau1Bno,2026-03-24 00:17:52.259,0.000979,,,,0,2189,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,37075,193,,libri
gen-1774311466-xMzZuX3lq07J44AKHxwE,2026-03-24 00:17:46.848,0.000592,,,0,0,2141,453,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7330,342,,libri
gen-1774311464-1cLoelqEP8F1gmzikaZV,2026-03-24 00:17:44.397,0.000505,,,,0,2216,987,832,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,11650,11527,,libri
gen-1774311463-IhVIYXjzP4tuPRXTObTq,2026-03-24 00:17:43.040,0.00056,,,0,0,2175,391,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,5545,416,,libri
gen-1774311462-CiB0nmPbAUOMfw1ZSMoX,2026-03-24 00:17:42.522,0.000615,,,0,0,2175,482,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6790,399,,libri
gen-1774311460-V68tri2yv8uvmnJ0BZvZ,2026-03-24 00:17:40.103,0.000383,,,0,0,2188,92,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1565,349,,libri
gen-1774311454-Sma4B3G20oUYIR71lA5m,2026-03-24 00:17:34.832,0.000978,,,,0,2152,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,39112,206,,libri
gen-1774311454-UIjBZUZaWlnL0zfoO8ks,2026-03-24 00:17:34.727,0.000986,,,,0,2322,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,38115,228,,libri
gen-1774311453-OUUYuKSdMpNI9aOJjCkt,2026-03-24 00:17:33.293,0.000981,,,,0,2213,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,38795,222,,libri
gen-1774311444-dZKL3dc3P0mYfCxkiPio,2026-03-24 00:17:24.387,0.000675,,,0,0,2344,539,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7685,368,,libri
gen-1774311443-AkjGXcDv6CeR6AU3S6ii,2026-03-24 00:17:23.811,0.000618,,,0,0,2245,469,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6886,643,,libri
gen-1774311440-QtTfdEzyEakIQlRPgI7L,2026-03-24 00:17:20.600,0.00063,,,0,0,2037,541,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,11290,484,,libri
gen-1774311437-djSwFpNOHii0j8h7hJ39,2026-03-24 00:17:17.566,0.000977,,,,0,2138,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,35007,205,,libri
gen-1774311427-SATfzHxJFBIBvX11Tgdw,2026-03-24 00:17:07.148,0.000981,,,,0,2215,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,47884,165,,libri
gen-1774311426-Uubdo1c8aFM9zfpMVqYN,2026-03-24 00:17:06.802,0.000641,,,0,0,2299,494,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7679,421,,libri
gen-1774311426-lVxTB9SGCbXfI0hQVWOT,2026-03-24 00:17:06.292,0.000982,,,,0,2246,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,51682,167,,libri
gen-1774311426-DWbS66owdT9tq2vjUmtT,2026-03-24 00:17:06.135,0.000977,,,,0,2140,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,40445,181,,libri
gen-1774311422-TQw1lCmBJz28srvKHUhn,2026-03-24 00:17:02.848,0.000979,,,,0,2174,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,40113,697,,libri
gen-1774311417-gBDylP78s5nLvm3B9G8l,2026-03-24 00:16:57.690,0.00064,,,0,0,2243,507,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6830,342,,libri
gen-1774311417-gEwppHzClAEWZAs9tKTh,2026-03-24 00:16:57.468,0.000979,,,,0,2174,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,44946,194,,libri
gen-1774311414-ReuguS0MnuNTVjmqs56A,2026-03-24 00:16:54.688,0.000594,,,0,0,2133,458,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7239,427,,libri
gen-1774311412-BkMyGsWsM8Z9M0J4TYBD,2026-03-24 00:16:52.867,0.000619,,,0,0,2205,482,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8061,425,,libri
gen-1774311409-tw1kaEkF4v51Vc6e7e8P,2026-03-24 00:16:49.264,0.000979,,,,0,2187,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,50711,179,,libri
gen-1774311406-E5pykPxYiVzm4b8yE9NC,2026-03-24 00:16:46.811,0.000972,,,,0,2036,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,33720,177,,libri
gen-1774311405-ixQCVygU5CucYYZs6yoV,2026-03-24 00:16:45.003,0.000657,,,0,0,2276,527,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7541,892,,libri
gen-1774311402-RMhTEGTCdCQVsNkyKa5Y,2026-03-24 00:16:42.861,0.000982,,,,0,2244,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,40911,183,,libri
gen-1774311402-Ynl3fqeTb5Q8Eyznbo8Z,2026-03-24 00:16:42.150,0.000795,,,,0,2397,1690,1536,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,16436,16315,,libri
gen-1774311398-pL3a8CUGcpxNTmLGWRzN,2026-03-24 00:16:38.917,0.00069,,,0,0,2290,578,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7470,383,,libri
gen-1774311398-OIk6AAWsN1NjOKVumepB,2026-03-24 00:16:38.651,0.000394,,,0,0,2264,92,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1557,474,,libri
gen-1774311396-QdiV06UXRaNZYXbBOToU,2026-03-24 00:16:36.990,0.000639,,,0,0,2182,521,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7219,332,,libri
gen-1774311396-rRn6Br0p4Pe9uXjjQWuJ,2026-03-24 00:16:36.619,0.000987,,,,0,2343,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,47695,205,,libri
gen-1774311390-fbgChARGFjipXftve7ZS,2026-03-24 00:16:30.041,0.000601,,,0,0,2283,432,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8329,431,,libri
gen-1774311386-sOsJDmEUEJHYIBlOmP1X,2026-03-24 00:16:26.358,0.000624,,,0,0,2318,462,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7075,358,,libri
gen-1774311381-vKwn9i7MR60UHfwt9uvS,2026-03-24 00:16:21.238,0.000985,,,,0,2298,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,45449,342,,libri
gen-1774311375-VB8yo8Kobuqvuo4JR8BB,2026-03-24 00:16:15.270,0.00098,,,,0,2204,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,37516,420,,libri
gen-1774311369-4Ud7mH4n9m67IPhnRI96,2026-03-24 00:16:09.961,0.000982,,,,0,2242,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,47618,297,,libri
gen-1774311368-BZKjogDmsA5gQn8tL8wj,2026-03-24 00:16:08.650,0.0004,,,0,0,2302,92,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1653,339,,libri
gen-1774311368-9nFpgTPGgSAj7G8Z0xZ5,2026-03-24 00:16:08.506,0.000639,,,0,0,2192,518,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8182,1171,,libri
